Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
OpenMeteo-ERA5-2016,sunfield,Wheatland County,AB,Canada,51.18978,-113.66769,-7,961
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Wspd,Pressure,RH
1900,1,1,0,30,0.0,0.0,0.0,-8.4,4.84,904.2,67.0
1900,1,1,1,30,0.0,0.0,0.0,-8.7,4.85,903.8,67.0
1900,1,1,2,30,0.0,0.0,0.0,-9.0,4.85,903.4,67.0
1900,1,1,3,30,0.0,0.0,0.0,-9.3,5.25,904.5,67.0
1900,1,1,4,30,0.0,0.0,0.0,-9.6,5.14,904.3,68.0
1900,1,1,5,30,0.0,0.0,0.0,-10.0,5.14,903.8,69.0
1900,1,1,6,30,0.0,0.0,0.0,-10.3,5.15,903.5,69.0
1900,1,1,7,30,0.0,0.0,0.0,-10.5,5.16,902.9,70.0
1900,1,1,8,30,0.0,0.0,0.0,-10.8,5.10,902.6,70.0
1900,1,1,9,30,2.0,35.8,1.0,-10.8,5.12,902.2,70.0
1900,1,1,10,30,68.0,534.8,21.0,-9.9,4.92,902.8,67.0
1900,1,1,11,30,171.0,720.1,39.0,-7.9,4.61,903.7,63.0
1900,1,1,12,30,247.0,810.4,48.0,-4.6,4.22,904.5,59.0
1900,1,1,13,30,278.0,839.7,51.0,-2.5,3.93,904.9,59.0
1900,1,1,14,30,260.0,824.4,49.0,-1.2,3.83,905.1,60.0
1900,1,1,15,30,196.0,752.1,43.0,-1.0,4.00,905.8,63.0
1900,1,1,16,30,97.0,601.8,27.0,-2.1,4.30,905.2,68.0
1900,1,1,17,30,10.0,135.9,4.0,-4.1,4.53,904.7,74.0
1900,1,1,18,30,0.0,0.0,0.0,-5.7,4.50,904.4,78.0
1900,1,1,19,30,0.0,0.0,0.0,-7.2,4.41,903.9,79.0
1900,1,1,20,30,0.0,0.0,0.0,-8.6,4.13,903.9,81.0
1900,1,1,21,30,0.0,0.0,0.0,-9.6,3.86,904.1,79.0
1900,1,1,22,30,0.0,0.0,0.0,-9.9,3.45,904.7,75.0
1900,1,1,23,30,0.0,0.0,0.0,-9.8,3.04,906.0,71.0
1900,1,2,0,30,0.0,0.0,0.0,-10.4,2.62,905.6,69.0
1900,1,2,1,30,0.0,0.0,0.0,-11.4,2.71,905.5,70.0
1900,1,2,2,30,0.0,0.0,0.0,-12.4,2.72,904.2,73.0
1900,1,2,3,30,0.0,0.0,0.0,-13.6,2.92,905.5,77.0
1900,1,2,4,30,0.0,0.0,0.0,-14.1,3.13,905.2,76.0
1900,1,2,5,30,0.0,0.0,0.0,-14.1,2.75,904.5,73.0
1900,1,2,6,30,0.0,0.0,0.0,-14.6,2.45,903.7,73.0
1900,1,2,7,30,0.0,0.0,0.0,-15.4,2.26,903.1,74.0
1900,1,2,8,30,0.0,0.0,0.0,-16.1,2.28,903.1,75.0
1900,1,2,9,30,2.0,35.6,1.0,-16.8,2.12,902.9,76.0
1900,1,2,10,30,68.0,520.6,22.0,-16.0,2.19,903.5,73.0
1900,1,2,11,30,170.0,711.6,39.0,-12.9,2.16,905.2,66.0
1900,1,2,12,30,245.0,798.7,48.0,-9.7,2.33,906.3,64.0
1900,1,2,13,30,276.0,827.9,51.0,-5.4,2.69,907.4,52.0
1900,1,2,14,30,259.0,811.0,50.0,-3.5,3.00,907.7,50.0
1900,1,2,15,30,196.0,744.7,43.0,-3.2,3.55,908.7,49.0
1900,1,2,16,30,99.0,590.5,29.0,-4.4,3.72,907.4,53.0
1900,1,2,17,30,11.0,132.3,5.0,-6.0,3.56,905.5,57.0
1900,1,2,18,30,0.0,0.0,0.0,-6.9,3.19,904.4,59.0
1900,1,2,19,30,0.0,0.0,0.0,-7.7,2.83,903.7,60.0
1900,1,2,20,30,0.0,0.0,0.0,-8.3,2.69,903.2,60.0
1900,1,2,21,30,0.0,0.0,0.0,-8.7,3.00,903.2,58.0
1900,1,2,22,30,0.0,0.0,0.0,-8.7,3.19,902.8,56.0
1900,1,2,23,30,0.0,0.0,0.0,-8.6,3.40,903.0,54.0
1900,1,3,0,30,0.0,0.0,0.0,-9.5,3.49,902.3,56.0
1900,1,3,1,30,0.0,0.0,0.0,-9.4,3.58,902.1,56.0
1900,1,3,2,30,0.0,0.0,0.0,-9.3,3.62,901.7,56.0
1900,1,3,3,30,0.0,0.0,0.0,-9.3,3.69,903.3,56.0
1900,1,3,4,30,0.0,0.0,0.0,-9.3,3.25,902.6,57.0
1900,1,3,5,30,0.0,0.0,0.0,-9.5,2.48,900.8,58.0
1900,1,3,6,30,0.0,0.0,0.0,-9.8,2.41,900.5,58.0
1900,1,3,7,30,0.0,0.0,0.0,-10.3,2.62,900.0,59.0
1900,1,3,8,30,0.0,0.0,0.0,-10.8,2.83,900.0,59.0
1900,1,3,9,30,2.0,35.3,1.0,-11.4,2.90,899.9,59.0
1900,1,3,10,30,66.0,505.9,21.0,-11.4,2.64,899.7,62.0
1900,1,3,11,30,167.0,691.9,39.0,-10.0,2.28,900.2,62.0
1900,1,3,12,30,240.0,774.5,48.0,-8.6,2.18,900.5,63.0
1900,1,3,13,30,272.0,808.5,51.0,-6.5,2.33,900.6,61.0
1900,1,3,14,30,257.0,801.3,49.0,-5.4,2.83,900.8,62.0
1900,1,3,15,30,196.0,737.1,43.0,-4.8,3.48,900.6,63.0
1900,1,3,16,30,101.0,595.7,29.0,-5.0,3.79,899.2,65.0
1900,1,3,17,30,12.0,150.2,5.0,-5.7,4.31,898.7,68.0
1900,1,3,18,30,0.0,0.0,0.0,-6.3,4.43,898.6,69.0
1900,1,3,19,30,0.0,0.0,0.0,-7.1,4.33,898.0,70.0
1900,1,3,20,30,0.0,0.0,0.0,-8.0,4.34,897.8,71.0
1900,1,3,21,30,0.0,0.0,0.0,-8.8,4.24,897.3,72.0
1900,1,3,22,30,0.0,0.0,0.0,-9.5,4.00,896.9,72.0
1900,1,3,23,30,0.0,0.0,0.0,-10.0,3.89,896.7,73.0
1900,1,4,0,30,0.0,0.0,0.0,-10.2,3.81,896.1,72.0
1900,1,4,1,30,0.0,0.0,0.0,-10.3,3.89,895.7,72.0
1900,1,4,2,30,0.0,0.0,0.0,-10.4,4.02,894.8,72.0
1900,1,4,3,30,0.0,0.0,0.0,-10.2,4.00,894.9,72.0
1900,1,4,4,30,0.0,0.0,0.0,-10.2,3.62,895.2,73.0
1900,1,4,5,30,0.0,0.0,0.0,-10.1,3.34,895.4,73.0
1900,1,4,6,30,0.0,0.0,0.0,-10.3,3.14,895.6,75.0
1900,1,4,7,30,0.0,0.0,0.0,-10.7,3.11,895.7,76.0
1900,1,4,8,30,0.0,0.0,0.0,-11.6,3.14,895.2,77.0
1900,1,4,9,30,2.0,34.9,1.0,-12.4,3.06,894.9,79.0
1900,1,4,10,30,64.0,457.3,23.0,-12.1,2.82,895.2,78.0
1900,1,4,11,30,160.0,634.3,42.0,-10.6,2.40,896.2,77.0
1900,1,4,12,30,234.0,734.2,51.0,-7.5,1.71,897.3,74.0
1900,1,4,13,30,264.0,749.0,58.0,-5.2,1.08,897.9,73.0
1900,1,4,14,30,248.0,745.5,53.0,-3.7,1.22,898.9,66.0
1900,1,4,15,30,189.0,691.1,44.0,-4.1,1.61,900.0,66.0
1900,1,4,16,30,97.0,543.4,30.0,-5.6,1.70,899.9,69.0
1900,1,4,17,30,12.0,125.2,6.0,-7.6,2.12,899.5,71.0
1900,1,4,18,30,0.0,0.0,0.0,-8.8,2.55,899.1,71.0
1900,1,4,19,30,0.0,0.0,0.0,-9.9,2.62,898.7,74.0
1900,1,4,20,30,0.0,0.0,0.0,-10.8,2.48,898.3,74.0
1900,1,4,21,30,0.0,0.0,0.0,-11.5,2.34,898.4,76.0
1900,1,4,22,30,0.0,0.0,0.0,-12.0,2.22,898.6,77.0
1900,1,4,23,30,0.0,0.0,0.0,-12.4,1.84,899.1,78.0
1900,1,5,0,30,0.0,0.0,0.0,-12.5,1.39,899.0,79.0
1900,1,5,1,30,0.0,0.0,0.0,-12.9,1.10,899.0,79.0
1900,1,5,2,30,0.0,0.0,0.0,-13.7,1.00,898.2,80.0
1900,1,5,3,30,0.0,0.0,0.0,-14.1,0.73,898.0,82.0
1900,1,5,4,30,0.0,0.0,0.0,-13.7,0.58,898.1,81.0
1900,1,5,5,30,0.0,0.0,0.0,-13.1,1.12,897.7,80.0
1900,1,5,6,30,0.0,0.0,0.0,-13.3,1.00,897.8,84.0
1900,1,5,7,30,0.0,0.0,0.0,-13.0,1.41,897.9,85.0
1900,1,5,8,30,0.0,0.0,0.0,-12.9,1.80,898.0,85.0
1900,1,5,9,30,2.0,0.0,2.0,-13.1,2.02,897.8,85.0
1900,1,5,10,30,50.0,132.6,38.0,-12.9,2.11,897.7,85.0
1900,1,5,11,30,133.0,272.5,82.0,-11.4,2.11,898.1,80.0
1900,1,5,12,30,207.0,478.6,87.0,-9.4,2.28,898.4,74.0
1900,1,5,13,30,228.0,462.4,100.0,-8.4,2.34,897.4,71.0
1900,1,5,14,30,213.0,436.1,98.0,-7.7,2.28,897.0,71.0
1900,1,5,15,30,158.0,348.8,84.0,-7.7,2.44,895.9,74.0
1900,1,5,16,30,80.0,222.5,52.0,-8.4,2.66,896.0,79.0
1900,1,5,17,30,10.0,20.3,9.0,-9.5,2.78,895.4,83.0
1900,1,5,18,30,0.0,0.0,0.0,-10.4,2.76,895.4,85.0
1900,1,5,19,30,0.0,0.0,0.0,-11.3,2.50,895.6,85.0
1900,1,5,20,30,0.0,0.0,0.0,-12.1,2.24,895.8,86.0
1900,1,5,21,30,0.0,0.0,0.0,-12.8,1.61,895.8,87.0
1900,1,5,22,30,0.0,0.0,0.0,-13.5,2.02,895.7,88.0
1900,1,5,23,30,0.0,0.0,0.0,-14.4,1.63,895.4,88.0
1900,1,6,0,30,0.0,0.0,0.0,-15.4,1.33,895.0,88.0
1900,1,6,1,30,0.0,0.0,0.0,-16.6,0.82,894.4,87.0
1900,1,6,2,30,0.0,0.0,0.0,-17.7,0.94,894.1,85.0
1900,1,6,3,30,0.0,0.0,0.0,-17.9,2.05,894.6,85.0
1900,1,6,4,30,0.0,0.0,0.0,-17.7,2.84,895.7,86.0
1900,1,6,5,30,0.0,0.0,0.0,-17.4,3.04,895.8,86.0
1900,1,6,6,30,0.0,0.0,0.0,-17.1,3.05,896.3,86.0
1900,1,6,7,30,0.0,0.0,0.0,-16.9,2.72,896.6,86.0
1900,1,6,8,30,0.0,0.0,0.0,-16.3,2.64,896.8,86.0
1900,1,6,9,30,1.0,0.0,1.0,-15.7,2.61,897.9,86.0
1900,1,6,10,30,41.0,76.6,34.0,-14.8,2.62,899.0,86.0
1900,1,6,11,30,92.0,106.1,72.0,-13.1,2.33,900.2,85.0
1900,1,6,12,30,179.0,301.2,103.0,-12.0,2.33,900.3,83.0
1900,1,6,13,30,214.0,394.6,104.0,-10.9,2.36,899.9,81.0
1900,1,6,14,30,164.0,188.1,114.0,-10.5,2.42,899.8,81.0
1900,1,6,15,30,127.0,205.0,83.0,-10.5,2.89,899.6,82.0
1900,1,6,16,30,68.0,101.2,55.0,-10.9,2.45,900.1,83.0
1900,1,6,17,30,10.0,19.7,9.0,-11.7,2.68,900.3,86.0
1900,1,6,18,30,0.0,0.0,0.0,-12.2,3.09,901.1,86.0
1900,1,6,19,30,0.0,0.0,0.0,-12.3,3.26,901.4,86.0
1900,1,6,20,30,0.0,0.0,0.0,-12.6,3.40,901.7,86.0
1900,1,6,21,30,0.0,0.0,0.0,-12.8,3.61,901.7,85.0
1900,1,6,22,30,0.0,0.0,0.0,-12.8,3.61,902.0,85.0
1900,1,6,23,30,0.0,0.0,0.0,-12.8,3.61,902.2,85.0
1900,1,7,0,30,0.0,0.0,0.0,-12.9,3.78,902.4,85.0
1900,1,7,1,30,0.0,0.0,0.0,-12.5,3.94,903.0,84.0
1900,1,7,2,30,0.0,0.0,0.0,-12.3,3.97,903.0,85.0
1900,1,7,3,30,0.0,0.0,0.0,-11.9,3.64,903.2,85.0
1900,1,7,4,30,0.0,0.0,0.0,-11.5,3.64,903.7,84.0
1900,1,7,5,30,0.0,0.0,0.0,-11.2,3.66,903.9,84.0
1900,1,7,6,30,0.0,0.0,0.0,-11.1,3.91,904.2,84.0
1900,1,7,7,30,0.0,0.0,0.0,-11.0,4.03,904.6,84.0
1900,1,7,8,30,0.0,0.0,0.0,-11.1,3.98,905.0,84.0
1900,1,7,9,30,1.0,0.0,1.0,-11.2,3.71,905.6,84.0
1900,1,7,10,30,34.0,0.0,34.0,-10.9,3.90,906.3,82.0
1900,1,7,11,30,74.0,15.8,71.0,-10.6,3.83,906.8,80.0
1900,1,7,12,30,127.0,23.6,121.0,-9.5,3.85,907.2,79.0
1900,1,7,13,30,151.0,46.3,138.0,-9.4,3.71,907.0,78.0
1900,1,7,14,30,145.0,59.7,129.0,-9.4,3.40,907.2,78.0
1900,1,7,15,30,111.0,4.6,110.0,-9.5,3.04,907.5,79.0
1900,1,7,16,30,62.0,30.5,58.0,-9.9,2.24,907.6,82.0
1900,1,7,17,30,10.0,0.0,10.0,-10.5,1.70,908.2,86.0
1900,1,7,18,30,0.0,0.0,0.0,-11.1,1.42,908.6,88.0
1900,1,7,19,30,0.0,0.0,0.0,-11.7,1.21,908.3,88.0
1900,1,7,20,30,0.0,0.0,0.0,-12.2,1.51,908.7,89.0
1900,1,7,21,30,0.0,0.0,0.0,-13.1,1.35,908.0,89.0
1900,1,7,22,30,0.0,0.0,0.0,-13.9,1.80,907.5,88.0
1900,1,7,23,30,0.0,0.0,0.0,-15.0,1.41,907.0,88.0
1900,1,8,0,30,0.0,0.0,0.0,-15.9,1.71,906.3,87.0
1900,1,8,1,30,0.0,0.0,0.0,-16.5,1.90,906.1,86.0
1900,1,8,2,30,0.0,0.0,0.0,-16.9,1.90,905.7,86.0
1900,1,8,3,30,0.0,0.0,0.0,-16.8,2.15,905.4,86.0
1900,1,8,4,30,0.0,0.0,0.0,-16.8,2.10,905.9,86.0
1900,1,8,5,30,0.0,0.0,0.0,-16.6,2.06,905.7,86.0
1900,1,8,6,30,0.0,0.0,0.0,-16.5,1.99,906.0,86.0
1900,1,8,7,30,0.0,0.0,0.0,-16.1,1.96,906.2,86.0
1900,1,8,8,30,0.0,0.0,0.0,-16.2,2.12,906.6,85.0
1900,1,8,9,30,2.0,0.0,2.0,-16.4,2.02,906.3,85.0
1900,1,8,10,30,52.0,170.8,36.0,-16.1,1.65,906.8,83.0
1900,1,8,11,30,126.0,313.6,66.0,-15.5,1.30,907.0,82.0
1900,1,8,12,30,199.0,394.7,98.0,-14.3,1.21,907.6,81.0
1900,1,8,13,30,238.0,558.4,80.0,-13.5,1.22,907.0,80.0
1900,1,8,14,30,194.0,410.1,83.0,-13.2,1.08,907.1,80.0
1900,1,8,15,30,173.0,482.2,67.0,-13.2,0.67,907.8,81.0
1900,1,8,16,30,98.0,432.8,40.0,-13.7,1.08,907.8,85.0
1900,1,8,17,30,15.0,111.7,9.0,-14.8,1.36,908.0,86.0
1900,1,8,18,30,0.0,0.0,0.0,-15.8,1.92,907.5,86.0
1900,1,8,19,30,0.0,0.0,0.0,-16.7,2.38,907.8,85.0
1900,1,8,20,30,0.0,0.0,0.0,-17.1,2.51,907.4,85.0
1900,1,8,21,30,0.0,0.0,0.0,-17.3,2.70,907.7,84.0
1900,1,8,22,30,0.0,0.0,0.0,-17.6,2.81,907.4,84.0
1900,1,8,23,30,0.0,0.0,0.0,-17.9,2.80,907.0,84.0
1900,1,9,0,30,0.0,0.0,0.0,-18.6,2.81,906.5,83.0
1900,1,9,1,30,0.0,0.0,0.0,-18.7,2.72,906.5,83.0
1900,1,9,2,30,0.0,0.0,0.0,-18.7,2.73,906.1,83.0
1900,1,9,3,30,0.0,0.0,0.0,-18.7,3.00,906.2,83.0
1900,1,9,4,30,0.0,0.0,0.0,-18.7,2.91,905.9,83.0
1900,1,9,5,30,0.0,0.0,0.0,-18.8,2.83,905.6,83.0
1900,1,9,6,30,0.0,0.0,0.0,-18.9,2.63,905.1,83.0
1900,1,9,7,30,0.0,0.0,0.0,-19.2,2.47,904.9,82.0
1900,1,9,8,30,0.0,0.0,0.0,-19.4,2.34,904.9,82.0
1900,1,9,9,30,2.0,32.1,1.0,-19.9,2.20,904.3,82.0
1900,1,9,10,30,57.0,305.3,28.0,-19.3,1.97,904.1,80.0
1900,1,9,11,30,145.0,445.7,59.0,-18.1,1.66,904.1,77.0
1900,1,9,12,30,229.0,628.3,67.0,-16.4,1.44,904.1,72.0
1900,1,9,13,30,267.0,669.8,76.0,-14.5,1.28,903.9,69.0
1900,1,9,14,30,264.0,724.8,66.0,-12.9,1.13,903.9,67.0
1900,1,9,15,30,204.0,669.4,55.0,-11.9,1.50,903.1,67.0
1900,1,9,16,30,113.0,569.7,35.0,-12.1,1.92,901.7,70.0
1900,1,9,17,30,19.0,217.1,7.0,-13.2,2.02,900.3,72.0
1900,1,9,18,30,0.0,0.0,0.0,-14.2,2.21,899.1,75.0
1900,1,9,19,30,0.0,0.0,0.0,-14.8,2.82,898.6,77.0
1900,1,9,20,30,0.0,0.0,0.0,-15.3,3.41,898.0,79.0
1900,1,9,21,30,0.0,0.0,0.0,-15.6,3.61,897.3,81.0
1900,1,9,22,30,0.0,0.0,0.0,-15.5,3.60,897.1,80.0
1900,1,9,23,30,0.0,0.0,0.0,-15.4,3.60,897.0,79.0
1900,1,10,0,30,0.0,0.0,0.0,-15.4,3.61,897.1,77.0
1900,1,10,1,30,0.0,0.0,0.0,-15.3,3.80,897.4,76.0
1900,1,10,2,30,0.0,0.0,0.0,-15.1,4.00,897.2,75.0
1900,1,10,3,30,0.0,0.0,0.0,-14.9,4.01,896.8,74.0
1900,1,10,4,30,0.0,0.0,0.0,-14.5,4.20,897.1,73.0
1900,1,10,5,30,0.0,0.0,0.0,-13.9,4.42,897.0,71.0
1900,1,10,6,30,0.0,0.0,0.0,-13.3,4.63,897.1,70.0
1900,1,10,7,30,0.0,0.0,0.0,-12.0,4.60,897.5,69.0
1900,1,10,8,30,0.0,0.0,0.0,-11.3,4.54,898.6,70.0
1900,1,10,9,30,2.0,31.4,1.0,-9.9,3.96,899.9,67.0
1900,1,10,10,30,46.0,103.7,36.0,-7.8,3.31,900.5,65.0
1900,1,10,11,30,141.0,364.7,70.0,-5.9,3.47,901.0,64.0
1900,1,10,12,30,101.0,19.2,96.0,-3.0,3.61,902.4,66.0
1900,1,10,13,30,126.0,0.0,126.0,-1.4,3.62,902.6,64.0
1900,1,10,14,30,183.0,213.9,124.0,0.1,3.14,902.9,61.0
1900,1,10,15,30,169.0,394.8,80.0,0.7,3.38,903.1,63.0
1900,1,10,16,30,97.0,357.4,47.0,-0.2,3.31,903.3,69.0
1900,1,10,17,30,16.0,87.9,11.0,-2.2,3.42,903.1,76.0
1900,1,10,18,30,0.0,0.0,0.0,-3.6,3.52,903.3,78.0
1900,1,10,19,30,0.0,0.0,0.0,-4.8,3.51,902.8,80.0
1900,1,10,20,30,0.0,0.0,0.0,-6.2,3.71,902.3,81.0
1900,1,10,21,30,0.0,0.0,0.0,-7.3,3.75,901.3,81.0
1900,1,10,22,30,0.0,0.0,0.0,-8.3,3.67,900.6,82.0
1900,1,10,23,30,0.0,0.0,0.0,-9.2,3.57,899.6,82.0
1900,1,11,0,30,0.0,0.0,0.0,-9.6,3.55,899.4,82.0
1900,1,11,1,30,0.0,0.0,0.0,-10.0,3.51,899.3,82.0
1900,1,11,2,30,0.0,0.0,0.0,-10.3,3.50,899.1,82.0
1900,1,11,3,30,0.0,0.0,0.0,-10.3,3.21,899.0,81.0
1900,1,11,4,30,0.0,0.0,0.0,-9.9,3.37,899.7,79.0
1900,1,11,5,30,0.0,0.0,0.0,-9.5,3.40,900.3,78.0
1900,1,11,6,30,0.0,0.0,0.0,-9.1,3.50,901.1,77.0
1900,1,11,7,30,0.0,0.0,0.0,-9.0,3.38,901.7,78.0
1900,1,11,8,30,0.0,0.0,0.0,-9.0,3.33,902.5,79.0
1900,1,11,9,30,3.0,30.7,2.0,-9.1,3.22,902.5,81.0
1900,1,11,10,30,58.0,275.6,31.0,-8.4,2.83,903.5,81.0
1900,1,11,11,30,124.0,239.1,77.0,-7.1,2.12,904.2,82.0
1900,1,11,12,30,160.0,167.9,116.0,-4.5,1.43,905.2,80.0
1900,1,11,13,30,160.0,86.2,135.0,-3.4,1.14,905.0,82.0
1900,1,11,14,30,135.0,39.5,124.0,-3.4,1.12,905.0,84.0
1900,1,11,15,30,97.0,65.7,82.0,-3.5,1.40,904.6,86.0
1900,1,11,16,30,49.0,0.0,49.0,-3.8,1.52,904.4,88.0
1900,1,11,17,30,8.0,0.0,8.0,-4.3,2.06,904.0,91.0
1900,1,11,18,30,0.0,0.0,0.0,-4.6,2.44,903.7,93.0
1900,1,11,19,30,0.0,0.0,0.0,-4.8,2.77,903.2,94.0
1900,1,11,20,30,0.0,0.0,0.0,-5.0,2.82,902.7,94.0
1900,1,11,21,30,0.0,0.0,0.0,-5.1,3.10,902.3,94.0
1900,1,11,22,30,0.0,0.0,0.0,-5.6,3.31,901.5,93.0
1900,1,11,23,30,0.0,0.0,0.0,-6.1,3.01,900.9,93.0
1900,1,12,0,30,0.0,0.0,0.0,-7.3,2.65,900.2,93.0
1900,1,12,1,30,0.0,0.0,0.0,-8.8,2.26,899.5,92.0
1900,1,12,2,30,0.0,0.0,0.0,-10.2,2.25,898.9,90.0
1900,1,12,3,30,0.0,0.0,0.0,-11.0,2.52,896.7,87.0
1900,1,12,4,30,0.0,0.0,0.0,-10.8,3.23,896.2,82.0
1900,1,12,5,30,0.0,0.0,0.0,-9.1,3.81,895.5,76.0
1900,1,12,6,30,0.0,0.0,0.0,-6.3,4.62,896.2,73.0
1900,1,12,7,30,0.0,0.0,0.0,-4.1,4.75,896.9,72.0
1900,1,12,8,30,0.0,0.0,0.0,-3.4,4.72,897.4,71.0
1900,1,12,9,30,3.0,29.9,2.0,-3.4,4.70,897.9,72.0
1900,1,12,10,30,73.0,501.9,23.0,-2.6,4.40,898.6,71.0
1900,1,12,11,30,176.0,690.1,39.0,-1.3,4.03,899.0,68.0
1900,1,12,12,30,252.0,768.0,49.0,0.2,4.33,898.9,67.0
1900,1,12,13,30,285.0,793.0,53.0,1.7,4.40,898.3,64.0
1900,1,12,14,30,272.0,782.0,52.0,2.5,4.00,897.8,63.0
1900,1,12,15,30,214.0,730.5,45.0,2.3,3.37,897.0,65.0
1900,1,12,16,30,119.0,575.1,35.0,1.1,3.45,896.8,69.0
1900,1,12,17,30,22.0,182.7,11.0,-0.6,3.30,896.6,74.0
1900,1,12,18,30,0.0,0.0,0.0,-2.0,2.62,895.7,77.0
1900,1,12,19,30,0.0,0.0,0.0,-3.5,2.51,894.9,78.0
1900,1,12,20,30,0.0,0.0,0.0,-4.8,2.80,894.4,79.0
1900,1,12,21,30,0.0,0.0,0.0,-5.9,3.20,893.8,80.0
1900,1,12,22,30,0.0,0.0,0.0,-6.6,2.76,892.5,81.0
1900,1,12,23,30,0.0,0.0,0.0,-7.2,2.83,891.3,81.0
1900,1,13,0,30,0.0,0.0,0.0,-6.5,3.11,890.8,81.0
1900,1,13,1,30,0.0,0.0,0.0,-6.1,3.62,890.1,80.0
1900,1,13,2,30,0.0,0.0,0.0,-5.6,3.85,889.2,79.0
1900,1,13,3,30,0.0,0.0,0.0,-5.3,3.16,886.9,80.0
1900,1,13,4,30,0.0,0.0,0.0,-4.9,3.61,886.5,81.0
1900,1,13,5,30,0.0,0.0,0.0,-4.3,3.78,886.2,82.0
1900,1,13,6,30,0.0,0.0,0.0,-3.8,3.52,885.6,82.0
1900,1,13,7,30,0.0,0.0,0.0,-3.1,3.85,885.3,81.0
1900,1,13,8,30,0.0,0.0,0.0,-2.6,3.90,885.5,80.0
1900,1,13,9,30,2.0,0.0,2.0,-2.3,3.79,885.6,80.0
1900,1,13,10,30,38.0,19.7,36.0,-1.7,3.83,886.0,79.0
1900,1,13,11,30,81.0,24.9,76.0,-0.6,3.51,885.8,77.0
1900,1,13,12,30,129.0,48.7,116.0,0.5,3.98,886.0,77.0
1900,1,13,13,30,169.0,61.0,151.0,1.6,3.88,885.8,74.0
1900,1,13,14,30,145.0,7.0,143.0,2.1,3.40,885.3,74.0
1900,1,13,15,30,109.0,0.0,109.0,2.1,2.53,884.4,76.0
1900,1,13,16,30,88.0,294.8,44.0,1.4,2.86,884.8,79.0
1900,1,13,17,30,21.0,193.8,9.0,0.1,3.33,884.8,83.0
1900,1,13,18,30,0.0,0.0,0.0,-0.4,3.70,885.6,85.0
1900,1,13,19,30,0.0,0.0,0.0,-0.7,3.83,886.3,85.0
1900,1,13,20,30,0.0,0.0,0.0,-1.1,4.10,887.3,86.0
1900,1,13,21,30,0.0,0.0,0.0,-1.8,4.31,887.6,86.0
1900,1,13,22,30,0.0,0.0,0.0,-2.2,4.39,887.9,86.0
1900,1,13,23,30,0.0,0.0,0.0,-2.6,4.46,888.5,85.0
1900,1,14,0,30,0.0,0.0,0.0,-1.5,4.68,889.6,87.0
1900,1,14,1,30,0.0,0.0,0.0,-1.7,4.90,890.3,88.0
1900,1,14,2,30,0.0,0.0,0.0,-1.7,5.26,890.8,88.0
1900,1,14,3,30,0.0,0.0,0.0,-1.6,4.77,890.9,88.0
1900,1,14,4,30,0.0,0.0,0.0,-1.3,4.61,891.9,88.0
1900,1,14,5,30,0.0,0.0,0.0,-0.9,4.33,892.7,87.0
1900,1,14,6,30,0.0,0.0,0.0,-0.6,4.00,893.8,86.0
1900,1,14,7,30,0.0,0.0,0.0,-0.5,3.70,894.2,86.0
1900,1,14,8,30,0.0,0.0,0.0,-0.8,3.78,894.7,87.0
1900,1,14,9,30,3.0,0.0,3.0,-0.9,3.84,894.8,87.0
1900,1,14,10,30,52.0,96.8,42.0,-0.7,3.62,895.6,86.0
1900,1,14,11,30,118.0,128.2,92.0,-0.4,3.26,896.0,85.0
1900,1,14,12,30,153.0,85.4,130.0,0.3,3.48,896.2,84.0
1900,1,14,13,30,188.0,127.5,150.0,0.3,3.00,896.1,82.0
1900,1,14,14,30,216.0,341.2,118.0,0.4,2.16,895.9,81.0
1900,1,14,15,30,156.0,235.7,100.0,0.1,1.49,895.8,83.0
1900,1,14,16,30,85.0,183.6,57.0,-0.4,1.36,895.5,87.0
1900,1,14,17,30,20.0,157.1,10.0,-1.8,1.84,895.5,91.0
1900,1,14,18,30,0.0,0.0,0.0,-2.8,2.09,895.2,93.0
1900,1,14,19,30,0.0,0.0,0.0,-3.6,1.89,895.1,95.0
1900,1,14,20,30,0.0,0.0,0.0,-4.0,1.66,895.1,96.0
1900,1,14,21,30,0.0,0.0,0.0,-3.9,1.62,895.0,96.0
1900,1,14,22,30,0.0,0.0,0.0,-4.0,2.47,895.5,96.0
1900,1,14,23,30,0.0,0.0,0.0,-4.2,2.87,896.0,96.0
1900,1,15,0,30,0.0,0.0,0.0,-4.9,3.16,896.6,94.0
1900,1,15,1,30,0.0,0.0,0.0,-5.8,3.55,897.3,91.0
1900,1,15,2,30,0.0,0.0,0.0,-7.0,3.19,898.0,90.0
1900,1,15,3,30,0.0,0.0,0.0,-8.0,3.13,899.3,88.0
1900,1,15,4,30,0.0,0.0,0.0,-8.7,2.79,899.9,87.0
1900,1,15,5,30,0.0,0.0,0.0,-9.3,2.31,899.9,86.0
1900,1,15,6,30,0.0,0.0,0.0,-9.9,1.75,900.4,86.0
1900,1,15,7,30,0.0,0.0,0.0,-10.4,1.68,900.7,87.0
1900,1,15,8,30,0.0,0.0,0.0,-11.0,1.75,901.2,88.0
1900,1,15,9,30,3.0,0.0,3.0,-11.5,1.63,901.6,89.0
1900,1,15,10,30,52.0,47.5,47.0,-11.7,1.20,902.2,86.0
